URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://smart.who.int/anc/ValueSet/anc-b10-de22,0.3.0,draft,,CounsellingonNonPharmaMeasurestoRelieveNauseaandVomiting,Counselling on Non-Pharma Measures to Relieve Nausea and Vomiting,"Codes representing possible values for the Counselling on Non-Pharma Measures to Relieve Nausea and Vomiting element","StructureDefinition/anc-b10-de22","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de220,0.3.0,draft,,Hasheeverbeatenyouwhenyouwerepregnant,Has he ever beaten you when you were pregnant,"Codes representing possible values for the Has he ever beaten you when you were pregnant element","StructureDefinition/anc-b10-de220",
http://smart.who.int/anc/ValueSet/anc-b10-de221,0.3.0,draft,,Isheviolentlyandconstantlyjealousofyou,Is he violently and constantly jealous of you,"Codes representing possible values for the Is he violently and constantly jealous of you element","StructureDefinition/anc-b10-de221",
http://smart.who.int/anc/ValueSet/anc-b10-de222,0.3.0,draft,,Doyoubelievehecouldkillyou,Do you believe he could kill you,"Codes representing possible values for the Do you believe he could kill you element","StructureDefinition/anc-b10-de222",
http://smart.who.int/anc/ValueSet/anc-b10-de223,0.3.0,draft,,Referralsmadeaspartoffirstlinesupportandcare,Referrals made as part of first-line support and care,"Codes representing possible values for the Referrals made as part of first-line support and care element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de223","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de224,0.3.0,draft,,Wasclientreferred,Was client referred,"Codes representing possible values for the Was client referred element","StructureDefinition/anc-b10-de224",
http://smart.who.int/anc/ValueSet/anc-b10-de225,0.3.0,draft,,WasclientreferredChoices,Was client referred Choices,"Codes representing possible values for the Was client referred Choices element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de224",
http://smart.who.int/anc/ValueSet/anc-b10-de233,0.3.0,draft,,Preventiveantihelminthictreatmentprovided,Preventive antihelminthic treatment provided,"Codes representing possible values for the Preventive antihelminthic treatment provided element","StructureDefinition/anc-b10-de233","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de234,0.3.0,draft,,PreventiveantihelminthictreatmentprovidedChoices,Preventive antihelminthic treatment provided Choices,"Codes representing possible values for the Preventive antihelminthic treatment provided Choices element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de233","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de237,0.3.0,draft,,Reasonnopreventativetreatmentprovided,Reason no preventative treatment provided,"Codes representing possible values for the Reason no preventative treatment provided element","StructureDefinition/anc-b10-de237","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de238,0.3.0,draft,,ReasonnopreventativetreatmentprovidedChoices,Reason no preventative treatment provided Choices,"Codes representing possible values for the Reason no preventative treatment provided Choices element","StructureDefinition/anc-b10-de237,Questionnaire/ANCB10","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de241,0.3.0,draft,,Counsellingconductedonmalariaprevention,Counselling conducted on malaria prevention,"Codes representing possible values for the Counselling conducted on malaria prevention element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de241",
http://smart.who.int/anc/ValueSet/anc-b10-de242,0.3.0,draft,,Counsellingconductedonmalariaprevention,Counselling conducted on malaria prevention,"Codes representing possible values for the Counselling conducted on malaria prevention element","StructureDefinition/anc-b10-de242","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de245,0.3.0,draft,,IPTpSPdose1provided,IPTp-SP dose 1 provided,"Codes representing possible values for the IPTp-SP dose 1 provided element","Questionnaire/ANCB10,StructureDefinition/malaria-prophylaxis-iptp-sp-dose-1","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de247,0.3.0,draft,,IPTpSPdose2provided,IPTp-SP dose 2 provided,"Codes representing possible values for the IPTp-SP dose 2 provided element","Questionnaire/ANCB10,StructureDefinition/malaria-prophylaxis-iptp-sp-dose-2","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de249,0.3.0,draft,,IPTpSPdose3provided,IPTp-SP dose 3 provided,"Codes representing possible values for the IPTp-SP dose 3 provided element","Questionnaire/ANCB10,StructureDefinition/malaria-prophylaxis-iptp-sp-dose-3","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de25,0.3.0,draft,,CounsellingonPharmacologicalMeasurestoRelieveNauseaandVomiting,Counselling on Pharmacological Measures to Relieve Nausea and Vomiting,"Codes representing possible values for the Counselling on Pharmacological Measures to Relieve Nausea and Vomiting element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de25","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de251,0.3.0,draft,,MalariaProphylaxis,Malaria Prophylaxis,"Codes representing possible values for the Malaria Prophylaxis element","StructureDefinition/anc-b10-de251","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de252,0.3.0,draft,,ReasonmalariaprophylaxisnotprovidedChoices,Reason malaria prophylaxis not provided Choices,"Codes representing possible values for the Reason malaria prophylaxis not provided Choices element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de251","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de256,0.3.0,draft,,ReferraltoHospital,Referral to Hospital,"Codes representing possible values for the Referral to Hospital element","Questionnaire/ANCB11,StructureDefinition/anc-b10-de256","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de257,0.3.0,draft,,ReferraltoHospital,Referral to Hospital,"Codes representing possible values for the Referral to Hospital element","StructureDefinition/anc-b10-de257","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de258,0.3.0,draft,,ReasonreferralnotdoneChoices,Reason referral not done Choices,"Codes representing possible values for the Reason referral not done Choices element","Questionnaire/ANCB11,StructureDefinition/anc-b10-de257","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de26,0.3.0,draft,,CounsellingonPharmacologicalMeasurestoRelieveNauseaandVomiting,Counselling on Pharmacological Measures to Relieve Nausea and Vomiting,"Codes representing possible values for the Counselling on Pharmacological Measures to Relieve Nausea and Vomiting element","StructureDefinition/anc-b10-de26","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de29,0.3.0,draft,,CounsellingonDietandLifestyleChangestoPreventandRelieveHeartburn,Counselling on Diet and Lifestyle Changes to Prevent and Relieve Heartburn,"Codes representing possible values for the Counselling on Diet and Lifestyle Changes to Prevent and Relieve Heartburn element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de29","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de3,0.3.0,draft,,ProcedureNotDoneReasonChoices,Procedure Not Done Reason Choices,"Codes representing possible values for the Procedure Not Done Reason Choices element","StructureDefinition/anc-b10-de18,StructureDefinition/anc-b10-de58,StructureDefinition/anc-b10-de14,StructureDefinition/anc-b10-de26,StructureDefinition/anc-b10-de38,StructureDefinition/anc-b10-de10,StructureDefinition/anc-b10-de54,StructureDefinition/anc-b10-de22,StructureDefinition/anc-b10-de66,Questionnaire/ANCB10,StructureDefinition/anc-b10-de34,StructureDefinition/anc-b10-de6,StructureDefinition/anc-b10-de46,StructureDefinition/anc-b10-de50,StructureDefinition/anc-b10-de62,StructureDefinition/anc-b10-de30,StructureDefinition/anc-b10-de42,StructureDefinition/anc-b10-de70,StructureDefinition/anc-b10-de242,StructureDefinition/anc-b10-de2","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de30,0.3.0,draft,,CounsellingonDietandLifestyleChangestoPreventandRelieveHeartburn,Counselling on Diet and Lifestyle Changes to Prevent and Relieve Heartburn,"Codes representing possible values for the Counselling on Diet and Lifestyle Changes to Prevent and Relieve Heartburn element","StructureDefinition/anc-b10-de30","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de33,0.3.0,draft,,CounsellingonAntacidPreparationstoRelieveHeartburn,Counselling on Antacid Preparations to Relieve Heartburn,"Codes representing possible values for the Counselling on Antacid Preparations to Relieve Heartburn element","StructureDefinition/anc-b10-de33,Questionnaire/ANCB10","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de34,0.3.0,draft,,CounsellingonAntacidPreparationstoRelieveHeartburn,Counselling on Antacid Preparations to Relieve Heartburn,"Codes representing possible values for the Counselling on Antacid Preparations to Relieve Heartburn element","StructureDefinition/anc-b10-de34","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de37,0.3.0,draft,,CounsellingonNonPharmacologicalTreatmentforReliefofLegCramps,Counselling on Non-Pharmacological Treatment for Relief of Leg Cramps,"Codes representing possible values for the Counselling on Non-Pharmacological Treatment for Relief of Leg Cramps element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de37","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de38,0.3.0,draft,,CounsellingonNonPharmacologicalTreatmentforReliefofLegCramps,Counselling on Non-Pharmacological Treatment for Relief of Leg Cramps,"Codes representing possible values for the Counselling on Non-Pharmacological Treatment for Relief of Leg Cramps element","StructureDefinition/anc-b10-de38","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de41,0.3.0,draft,,CounsellingonUseofMagnesiumandCalciumtoRelieveLegCramps,Counselling on Use of Magnesium-and Calcium to Relieve Leg Cramps,"Codes representing possible values for the Counselling on Use of Magnesium-and Calcium to Relieve Leg Cramps element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de41","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de42,0.3.0,draft,,CounsellingonUseofMagnesiumandCalciumtoRelieveLegCramps,Counselling on Use of Magnesium-and Calcium to Relieve Leg Cramps,"Codes representing possible values for the Counselling on Use of Magnesium-and Calcium to Relieve Leg Cramps element","StructureDefinition/anc-b10-de42","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de45,0.3.0,draft,,CounsellingonDietaryModificationstoRelieveConstipation,Counselling on Dietary Modifications to Relieve Constipation,"Codes representing possible values for the Counselling on Dietary Modifications to Relieve Constipation element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de45","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de46,0.3.0,draft,,CounsellingonDietaryModificationstoRelieveConstipation,Counselling on Dietary Modifications to Relieve Constipation,"Codes representing possible values for the Counselling on Dietary Modifications to Relieve Constipation element","StructureDefinition/anc-b10-de46","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de49,0.3.0,draft,,CounsellingonUseofWheatBranorOtherFibreSupplementstoRelieveConstipation,Counselling on Use of Wheat Bran or Other Fibre Supplements to Relieve Constipation,"Codes representing possible values for the Counselling on Use of Wheat Bran or Other Fibre Supplements to Relieve Constipation element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de49","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de5,0.3.0,draft,,CounsellingonTobaccoCessation,Counselling on Tobacco Cessation,"Codes representing possible values for the Counselling on Tobacco Cessation element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de5","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de50,0.3.0,draft,,CounsellingonUseofWheatBranorOtherFibreSupplementstoRelieveConstipation,Counselling on Use of Wheat Bran or Other Fibre Supplements to Relieve Constipation,"Codes representing possible values for the Counselling on Use of Wheat Bran or Other Fibre Supplements to Relieve Constipation element","StructureDefinition/anc-b10-de50","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de53,0.3.0,draft,,CounsellingonRegularExercisePhysiotherapySupportBeltsandAcupuncturetoRelieveLowBackandPelvicPain,Counselling on Regular Exercise Physiotherapy Support Belts and Acupuncture to Relieve Low Back and Pelvic Pain,"Codes representing possible values for the Counselling on Regular Exercise Physiotherapy Support Belts and Acupuncture to Relieve Low Back and Pelvic Pain element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de53","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de54,0.3.0,draft,,CounsellingonRegularExercisePhysiotherapySupportBeltsandAcupuncturetoRelieveLowBackandPelvicPain,Counselling on Regular Exercise Physiotherapy Support Belts and Acupuncture to Relieve Low Back and Pelvic Pain,"Codes representing possible values for the Counselling on Regular Exercise Physiotherapy Support Belts and Acupuncture to Relieve Low Back and Pelvic Pain element","StructureDefinition/anc-b10-de54","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de57,0.3.0,draft,,CounsellingonNonPharmacologicalOptionsforVaricoseVeinsandOedema,Counselling on Non-Pharmacological Options for Varicose Veins and Oedema,"Codes representing possible values for the Counselling on Non-Pharmacological Options for Varicose Veins and Oedema element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de57","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de58,0.3.0,draft,,CounsellingonNonPharmacologicalOptionsforVaricoseVeinsandOedema,Counselling on Non-Pharmacological Options for Varicose Veins and Oedema,"Codes representing possible values for the Counselling on Non-Pharmacological Options for Varicose Veins and Oedema element","StructureDefinition/anc-b10-de58","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de6,0.3.0,draft,,CounsellingonTobaccoCessation,Counselling on Tobacco Cessation,"Codes representing possible values for the Counselling on Tobacco Cessation element","StructureDefinition/anc-b10-de6","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de61,0.3.0,draft,,CounsellingonHealthyEatingandKeepingPhysicallyActive,Counselling on Healthy Eating and Keeping Physically Active,"Codes representing possible values for the Counselling on Healthy Eating and Keeping Physically Active element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de61","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de62,0.3.0,draft,,CounsellingonHealthyEatingandKeepingPhysicallyActive,Counselling on Healthy Eating and Keeping Physically Active,"Codes representing possible values for the Counselling on Healthy Eating and Keeping Physically Active element","StructureDefinition/anc-b10-de62","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de65,0.3.0,draft,,CounsellingonIncreasingDailyEnergyProteinIntake,Counselling on Increasing Daily Energy Protein Intake,"Codes representing possible values for the Counselling on Increasing Daily Energy Protein Intake element","StructureDefinition/anc-b10-de65,Questionnaire/ANCB10","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de66,0.3.0,draft,,CounsellingonIncreasingDailyEnergyProteinIntake,Counselling on Increasing Daily Energy Protein Intake,"Codes representing possible values for the Counselling on Increasing Daily Energy Protein Intake element","StructureDefinition/anc-b10-de66","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de69,0.3.0,draft,,CounsellingonBalancedEnergyandProteinDietarySupplementation,Counselling on Balanced Energy and Protein Dietary Supplementation,"Codes representing possible values for the Counselling on Balanced Energy and Protein Dietary Supplementation element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de69","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de70,0.3.0,draft,,CounsellingonBalancedEnergyandProteinDietarySupplementation,Counselling on Balanced Energy and Protein Dietary Supplementation,"Codes representing possible values for the Counselling on Balanced Energy and Protein Dietary Supplementation element","StructureDefinition/anc-b10-de70","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de73,0.3.0,draft,,Hypertension,Hypertension,"Codes representing possible values for the Hypertension element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de73","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de74,0.3.0,draft,,Severehypertension,Severe hypertension,"Codes representing possible values for the Severe hypertension element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de74","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de75,0.3.0,draft,,Preeclampsia,Pre-eclampsia,"Codes representing possible values for the Pre-eclampsia element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de75","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de76,0.3.0,draft,,Severepreeclampsia,Severe pre-eclampsia,"Codes representing possible values for the Severe pre-eclampsia element","StructureDefinition/anc-b10-de76,Questionnaire/ANCB10","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de77,0.3.0,draft,,Counsellingconductedonhypertension,Counselling conducted on hypertension,"Codes representing possible values for the Counselling conducted on hypertension element","StructureDefinition/anc-b10-de77,Questionnaire/ANCB10","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de78,0.3.0,draft,,CounsellingconductedonHIVpositive,Counselling conducted on HIV positive,"Codes representing possible values for the Counselling conducted on HIV positive element","StructureDefinition/anc-b10-de78,Questionnaire/ANCB10","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de79,0.3.0,draft,,CounsellingconductedonhepatitisBpositive,Counselling conducted on hepatitis B positive,"Codes representing possible values for the Counselling conducted on hepatitis B positive element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de79","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de80,0.3.0,draft,,CounsellingconductedonhepatitisCpositive,Counselling conducted on hepatitis C positive,"Codes representing possible values for the Counselling conducted on hepatitis C positive element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de80","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de81,0.3.0,draft,,Syphiliscounsellingandtreatment,Syphilis counselling and treatment,"Codes representing possible values for the Syphilis counselling and treatment element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de81","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de82,0.3.0,draft,,Syphiliscounsellingtreatmentandfurthertesting,Syphilis counselling, treatment and further testing,"Codes representing possible values for the Syphilis counselling, treatment and further testing element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de82","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de83,0.3.0,draft,,SevendayantibioticregimenforasymptomaticbacteriuriaASBprovided,Seven-day antibiotic regimen for asymptomatic bacteriuria (ASB) provided,"Codes representing possible values for the Seven-day antibiotic regimen for asymptomatic bacteriuria (ASB) provided element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de83","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de84,0.3.0,draft,,ReasonsevendayantibioticregimenforasymptomaticbacteriuriaASBnotprovided,Reason seven-day antibiotic regimen for asymptomatic bacteriuria (ASB) not provided,"Codes representing possible values for the Reason seven-day antibiotic regimen for asymptomatic bacteriuria (ASB) not provided element","StructureDefinition/anc-b10-de84","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de85,0.3.0,draft,,ReasonsevendayantibioticregimenforasymptomaticbacteriuriaASBnotprovidedChoices,Reason seven-day antibiotic regimen for asymptomatic bacteriuria (ASB) not provided Choices,"Codes representing possible values for the Reason seven-day antibiotic regimen for asymptomatic bacteriuria (ASB) not provided Choices element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de84","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de87,0.3.0,draft,,CounsellingconductedonTBscreeningpositive,Counselling conducted on TB screening positive,"Codes representing possible values for the Counselling conducted on TB screening positive element","StructureDefinition/anc-b10-de87,Questionnaire/ANCB10","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de88,0.3.0,draft,,CounsellingconductedongestationaldiabetesmellitusGDM,Counselling conducted on gestational diabetes mellitus (GDM),"Codes representing possible values for the Counselling conducted on gestational diabetes mellitus (GDM) element","StructureDefinition/anc-b10-de88,Questionnaire/ANCB10","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de89,0.3.0,draft,,CounsellingconductedondiabetesmellitusDM,Counselling conducted on diabetes mellitus (DM),"Codes representing possible values for the Counselling conducted on diabetes mellitus (DM) element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de89","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de9,0.3.0,draft,,CounsellingonSecondHandSmoke,Counselling on Second-Hand Smoke,"Codes representing possible values for the Counselling on Second-Hand Smoke element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de9","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de93,0.3.0,draft,,TypeofironsupplementdosageprovidedChoices,Type of iron supplement dosage provided Choices,"Codes representing possible values for the Type of iron supplement dosage provided Choices element","Questionnaire/ANCB10,StructureDefinition/iron-supplement","UCUM"
http://smart.who.int/anc/ValueSet/anc-b10-de96,0.3.0,draft,,Reasonironandfolicacidnotprescribed,Reason iron and folic acid not prescribed,"Codes representing possible values for the Reason iron and folic acid not prescribed element","StructureDefinition/anc-b10-de96","Internal"
http://smart.who.int/anc/ValueSet/anc-b10-de97,0.3.0,draft,,ReasonironandfolicacidnotprescribedChoices,Reason iron and folic acid not prescribed Choices,"Codes representing possible values for the Reason iron and folic acid not prescribed Choices element","Questionnaire/ANCB10,StructureDefinition/anc-b10-de96","Internal"
http://smart.who.int/anc/ValueSet/anc-b4-de1,0.3.0,draft,,Pregnancyconfirmed,Pregnancy confirmed,"Codes representing possible values for the Pregnancy confirmed element","StructureDefinition/anc-b4-de1","Internal"
http://smart.who.int/anc/ValueSet/anc-b5-de1,0.3.0,draft,,Reasonforcomingtofacility,Reason for coming to facility,"Codes representing possible values for the Reason for coming to facility element",,"Internal"
http://smart.who.int/anc/ValueSet/anc-b5-de1-choices-grouper,0.3.0,draft,,ReasonforcomingtofacilityChoicesGrouper,Reason for coming to facility Choices Grouper,"Group Valueset with codes representing possible values for the Reason for coming to facility Choices Grouper element","StructureDefinition/anc-encounter,Questionnaire/ANCB5",
http://smart.who.int/anc/ValueSet/anc-b5-de2,0.3.0,draft,,FirstAntenatalCareContactChoices,First Antenatal Care Contact Choices,"Codes representing possible values for the First Antenatal Care Contact Choices element","ValueSet/anc-b5-de1-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b5-de3,0.3.0,draft,,ScheduledAntenatalCareContactChoices,Scheduled Antenatal Care Contact Choices,"Codes representing possible values for the Scheduled Antenatal Care Contact Choices element","ValueSet/anc-b5-de1-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b5-de4,0.3.0,draft,,ReasonforcomingtofacilityChoices,Reason for coming to facility Choices,"Codes representing possible values for the Reason for coming to facility Choices element","ValueSet/anc-b5-de1-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b5-de48,0.3.0,draft,,Dangersigns,Danger signs,"Codes representing possible values for the Danger signs element","StructureDefinition/anc-b5-de48","Internal"
http://smart.who.int/anc/ValueSet/anc-b5-de48-choices-grouper,0.3.0,draft,,DangersignsChoicesGrouper,Danger signs Choices Grouper,"Group Valueset with codes representing possible values for the Danger signs Choices Grouper element","StructureDefinition/anc-b5-de48,Questionnaire/ANCB5",
http://smart.who.int/anc/ValueSet/anc-b5-de49,0.3.0,draft,,DangerSignsNodangersignsChoices,Danger Signs - No danger signs Choices,"Codes representing possible values for the Danger Signs - No danger signs Choices element","ValueSet/anc-b5-de48-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b5-de5,0.3.0,draft,,Specifichealthconcerns,Specific health concern(s),"Codes representing possible values for the Specific health concern(s) element","StructureDefinition/anc-b5-de5","Internal"
http://smart.who.int/anc/ValueSet/anc-b5-de50,0.3.0,draft,,DangersignsChoices,Danger signs Choices,"Codes representing possible values for the Danger signs Choices element","ValueSet/anc-b5-de48-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b5-de51,0.3.0,draft,,DangerSignsCentralcyanosisChoices,Danger Signs - Central cyanosis Choices,"Codes representing possible values for the Danger Signs - Central cyanosis Choices element","ValueSet/anc-b5-de48-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b5-de6,0.3.0,draft,,SpecifichealthconcernsChoices,Specific health concern(s) Choices,"Codes representing possible values for the Specific health concern(s) Choices element","StructureDefinition/anc-b5-de5,Questionnaire/ANCB5","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de1,0.3.0,draft,,Highestlevelofeducationachieved,Highest level of education achieved,"Codes representing possible values for the Highest level of education achieved element",,"Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de100,0.3.0,draft,,TetanustoxoidcontainingvaccineTTCVimmunizationhistory,Tetanus toxoid-containing vaccine (TTCV) immunization history,"Codes representing possible values for the Tetanus toxoid-containing vaccine (TTCV) immunization history element","StructureDefinition/anc-b6-de100","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de100-choices-grouper,0.3.0,draft,,TetanustoxoidcontainingvaccineTTCVimmunizationhistoryChoicesGrouper,Tetanus toxoid-containing vaccine (TTCV) immunization history Choices Grouper,"Group Valueset with codes representing possible values for the Tetanus toxoid-containing vaccine (TTCV) immunization history Choices Grouper element","StructureDefinition/anc-b6-de100,Questionnaire/ANCB6",
http://smart.who.int/anc/ValueSet/anc-b6-de101,0.3.0,draft,,TetanustoxoidcontainingvaccineTTCVimmunizationhistoryFullyImmunizedChoices,Tetanus toxoid-containing vaccine (TTCV) immunization history - Fully Immunized Choices,"Codes representing possible values for the Tetanus toxoid-containing vaccine (TTCV) immunization history - Fully Immunized Choices element","ValueSet/anc-b6-de100-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de102,0.3.0,draft,,TetanustoxoidcontainingvaccineTTCVimmunizationhistoryUnderImmunizedChoices,Tetanus toxoid-containing vaccine (TTCV) immunization history - Under Immunized Choices,"Codes representing possible values for the Tetanus toxoid-containing vaccine (TTCV) immunization history - Under Immunized Choices element","ValueSet/anc-b6-de100-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de103,0.3.0,draft,,TetanustoxoidcontainingvaccineTTCVimmunizationhistoryNoDosesChoices,Tetanus toxoid-containing vaccine (TTCV) immunization history - No Doses Choices,"Codes representing possible values for the Tetanus toxoid-containing vaccine (TTCV) immunization history - No Doses Choices element","ValueSet/anc-b6-de100-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de104,0.3.0,draft,,TetanustoxoidcontainingvaccineTTCVimmunizationhistoryUnknownChoices,Tetanus toxoid-containing vaccine (TTCV) immunization history - Unknown Choices,"Codes representing possible values for the Tetanus toxoid-containing vaccine (TTCV) immunization history - Unknown Choices element","ValueSet/anc-b6-de100-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de105,0.3.0,draft,,Fluimmunizationhistory,Flu immunization history,"Codes representing possible values for the Flu immunization history element","StructureDefinition/anc-b6-de105","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de105-choices-grouper,0.3.0,draft,,FluimmunizationhistoryChoicesGrouper,Flu immunization history Choices Grouper,"Group Valueset with codes representing possible values for the Flu immunization history Choices Grouper element","Questionnaire/ANCB6,StructureDefinition/anc-b6-de105",
http://smart.who.int/anc/ValueSet/anc-b6-de106,0.3.0,draft,,FluImmunizationHistoryFullyImmunizedChoices,Flu Immunization History - Fully Immunized Choices,"Codes representing possible values for the Flu Immunization History - Fully Immunized Choices element","ValueSet/anc-b6-de105-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de107,0.3.0,draft,,FluImmunizationHistoryNoDosesChoices,Flu Immunization History - No Doses Choices,"Codes representing possible values for the Flu Immunization History - No Doses Choices element","ValueSet/anc-b6-de105-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de108,0.3.0,draft,,FluImmunizationHistoryUnknownChoices,Flu Immunization History - Unknown Choices,"Codes representing possible values for the Flu Immunization History - Unknown Choices element","ValueSet/anc-b6-de105-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de109,0.3.0,draft,,Currentmedications,Current medications,"Codes representing possible values for the Current medications element","StructureDefinition/anc-b6-de109","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de109-choices-grouper,0.3.0,draft,,CurrentmedicationsChoicesGrouper,Current medications Choices Grouper,"Group Valueset with codes representing possible values for the Current medications Choices Grouper element","StructureDefinition/anc-b6-de109,Questionnaire/ANCB6",
http://smart.who.int/anc/ValueSet/anc-b6-de11,0.3.0,draft,,OccupationEmploymentthatputswomanatincreasedriskforHIVegsexworkerChoices,Occupation - Employment that puts woman at increased risk for HIV (e.g. sex worker) Choices,"Codes representing possible values for the Occupation - Employment that puts woman at increased risk for HIV (e.g. sex worker) Choices element","ValueSet/anc-b6-de7-choices-grouper","Internal"
